ppo/loss                ppo/return           ppo/loss-actor           ppo/loss-critic        ppo/entropy         ppo/actor-clip        ppo/critic-clip        ppo/actor-kl1          ppo/actor-kl3          regret/generate       step  grad_step  rollout_step  branch  num_generate_steps  num_replay_updates  solver_cache/lookups  solver_cache/hits  solver_cache/solves  solver_cache/dup_collapsed  solver_cache/hit_rate  solver_cache/preloaded  solver_cache/size  eval/random/optimal  eval/random/greedy/regret  eval/random/greedy/max_regret  eval/random/greedy/solved  eval/random/greedy/break  eval/random/greedy/achieved  eval/random/stochastic/regret  eval/random/stochastic/max_regret  eval/random/stochastic/solved  eval/random/stochastic/break  eval/random/stochastic/achieved  eval/walls/optimal  eval/walls/greedy/regret  eval/walls/greedy/max_regret  eval/walls/greedy/solved  eval/walls/greedy/break  eval/walls/greedy/achieved  eval/walls/stochastic/regret  eval/walls/stochastic/max_regret  eval/walls/stochastic/solved  eval/walls/stochastic/break  eval/walls/stochastic/achieved
0.004108042106963694    -1.2084074020385742  0.008722354910787544     0.01611510559450835    1.2671865932643414  0.2911357879638672    0.04464530944824219    0.013558715967519674   0.013530844749766402   0.18337813019752502   100   100.0      100.0         0.0     101                 0                   9009                  1881               6964                 164                         0.2087912087912088     0                       6964               -0.9967069625854492  0.2680315673351288         11.205135345458984             0.91552734375              0.06689453125             -1.2647383213043213          0.192657932639122              8.80952262878418                   0.880859375                    0.07080078125                 -1.1893649101257324              -5.023684024810791  0.028961181640625         0.0385289192199707            1.0                       1.0                      -5.052645206451416          0.27998924255371094           0.7916131019592285                0.6666666865348816            1.0                          -5.303673267364502
0.018193476949818432    -1.319939374923706   0.0026603267033351585    0.05574668536428362    1.2340192757546902  0.07658576965332031   0.04774665832519531    0.004056542529724538   0.004063474301801762   0.25324153900146484   110   110.0      110.0         0.0     111                 0                   9828                  2196               7464                 168                         0.22344322344322345    0                       7464               -0.9967069625854492  0.41212698817253113        10.568543434143066             0.8955078125               0.06201171875             -1.4088337421417236          0.2814500331878662             10.812518119812012                 0.84619140625                  0.07177734375                 -1.2781569957733154              -5.023684024810791  0.04666328430175781       0.06612014770507812           0.6666666865348816        1.0                      -5.070347309112549          0.5223703384399414            0.7823610305786133                0.0                           1.0                          -5.546054840087891
-0.0001419712498318404  -1.1758337020874023  0.0020893959517707117    0.021642413223162293   1.3052574135363102  0.1000823974609375    0.027509689331054688   0.0031074576236278517  0.0032531695856050646  0.1597839593887329    120   120.0      120.0         0.0     121                 0                   10647                 2512               7961                 174                         0.2359350051657744     0                       7961               -0.9967069625854492  0.22919386625289917        12.543837547302246             0.908203125                0.06494140625             -1.225900650024414           0.18355031311511993            6.80533504486084                   0.87744140625                  0.06884765625                 -1.1802572011947632              -5.023684024810791  0.04102039337158203       0.04600334167480469           1.0                       1.0                      -5.064704418182373          0.4150520861148834            1.112840175628662                 0.3333333432674408            1.0                          -5.4387359619140625
-0.0035746188659686595  -1.1806824207305908  0.003370736842043698     0.012101112952223048   1.2995912544429302  0.11699104309082031   0.018503189086914062   0.0041110771880994434  0.0040311881020898     0.22095546126365662   130   130.0      130.0         0.0     131                 0                   11466                 2852               8435                 179                         0.24873539159253444    0                       8435               -0.9967069625854492  0.20320439338684082        10.568543434143066             0.91015625                 0.06640625                -1.1999112367630005          0.1812945157289505             7.287678241729736                  0.89111328125                  0.07177734375                 -1.1780014038085938              -5.023684024810791  0.035286109894514084      0.0385289192199707            1.0                       1.0                      -5.058969974517822          0.22050730884075165           0.6131672859191895                0.6666666865348816            1.0                          -5.244191646575928
-0.006364860004396178   -1.1895136833190918  0.0017039029698935337    0.009662081967690028   1.2899804301559925  0.09673881530761719   0.01364898681640625    0.0033870641855173744  0.0033027892695827177  0.18353548645973206   140   140.0      140.0         0.0     141                 0                   12285                 3187               8917                 181                         0.2594220594220594     0                       8917               -0.9967069625854492  0.17860978841781616        10.554133415222168             0.9140625                  0.06689453125             -1.1753166913986206          0.17309007048606873            8.822158813476562                  0.89892578125                  0.068359375                   -1.1697969436645508              -5.023684024810791  0.00327523541636765       0.009825706481933594          1.0                       1.0                      -5.02695894241333           0.006453355308622122          0.009825706481933594              1.0                           1.0                          -5.030137538909912
-0.0020523348939605057  -1.1650029420852661  0.003769616016143118     0.01374766931985505    1.269578579813242   0.1472949981689453    0.027006149291992188   0.010720810309976514   0.010280226822942495   0.18374323844909668   150   150.0      150.0         0.0     151                 0                   13104                 3542               9375                 187                         0.2702991452991453     0                       9375               -0.9967069625854492  0.21192608773708344        10.370588302612305             0.91455078125              0.06591796875             -1.2086329460144043          0.18406648933887482            9.920016288757324                  0.90380859375                  0.07080078125                 -1.1807732582092285              -5.023684024810791  0.0                       0.0                           1.0                       1.0                      -5.023683547973633          0.0                           0.0                               1.0                           1.0                          -5.023683547973633
-0.002345411994610913   -1.1837825775146484  0.0024766375063336454    0.016338217770680785   1.2991158664226532  0.08695220947265625   0.043365478515625      0.003922739746485604   0.003910354791514692   0.1674143522977829    160   160.0      160.0         0.0     161                 0                   13923                 3903               9829                 191                         0.28032751562163327    0                       9829               -0.9967069625854492  0.22759869694709778        10.53525161743164              0.90771484375              0.0634765625              -1.224305510520935           0.1937652826309204             9.977640151977539                  0.89453125                     0.06884765625                 -1.19047212600708                -5.023684024810791  0.041201114654541016      0.05703449249267578           0.3333333432674408        1.0                      -5.064885139465332          0.041201114654541016          0.05703449249267578               0.3333333432674408            1.0                          -5.064885139465332
-0.005963901567156427   -1.137800693511963   0.0024284810224344255    0.008856476328219287   1.282062105834484   0.07790374755859375   0.014543533325195312   0.005582916921412107   0.005464822046633344   0.14623413980007172   170   170.0      170.0         0.0     171                 0                   14742                 4266               10281                195                         0.2893772893772894     0                       10281              -0.9967069625854492  0.17980091273784637        9.977640151977539              0.92041015625              0.06494140625             -1.176507830619812           0.17710056900978088            9.977640151977539                  0.908203125                    0.06787109375                 -1.1738073825836182              -5.023684024810791  0.01615063287317753       0.028800487518310547          1.0                       1.0                      -5.039834976196289          0.01615063287317753           0.028800487518310547              1.0                           1.0                          -5.039834976196289
-0.0067745138658210635  -1.1626417636871338  0.0006625216228712816    0.011049784370698035   1.2961927987635136  0.08534812927246094   0.013044357299804688   0.00307457650978904    0.0029936809896753402  0.15928763151168823   180   180.0      180.0         0.0     181                 0                   15561                 4629               10732                200                         0.2974744553691922     0                       10732              -0.9967069625854492  0.17872434854507446        9.982795715332031              0.92724609375              0.0634765625              -1.1754311323165894          0.16900980472564697            9.977640151977539                  0.923828125                    0.06640625                    -1.1657166481018066              -5.023684024810791  0.00327523541636765       0.009825706481933594          1.0                       1.0                      -5.02695894241333           0.0065504708327353            0.009825706481933594              1.0                           1.0                          -5.030234336853027
-0.006720759774907492   -1.1532294750213623  0.0018927663513750304    0.008573246843297966   1.2900149822235107  0.14401817321777344   0.012147903442382812   0.00506298826985585    0.0050314189265918685  0.16981174051761627   190   190.0      190.0         0.0     191                 0                   16380                 5028               11152                200                         0.306959706959707      0                       11152              -0.9967069625854492  0.18561244010925293        10.168985366821289             0.91943359375              0.06591796875             -1.1823192834854126          0.17253974080085754            7.287678241729736                  0.90869140625                  0.0693359375                  -1.1692465543746948              -5.023684024810791  0.041201114654541016      0.05703449249267578           0.3333333432674408        1.0                      -5.064885139465332          0.03503258898854256           0.05703449249267578               0.6666666865348816            1.0                          -5.058716297149658
0.008832957391859964    -1.177319884300232   0.009148170069238404     0.024808339483570307   1.2719383165240288  0.16450119018554688   0.0316162109375        0.018439755418512505   0.01762278833120945    0.133869931101799     200   200.0      200.0         0.0     201                 0                   17199                 5415               11580                204                         0.3148438862724577     0                       11580              -0.9967069625854492  0.2143557071685791         10.805988311767578             0.927734375                0.05810546875             -1.2110626697540283          0.18265049159526825            10.805988311767578                 0.92041015625                  0.0595703125                  -1.1793572902679443              -5.023684024810791  0.03173096850514412       0.03824901580810547           1.0                       1.0                      -5.05541467666626           0.03173096850514412           0.03824901580810547               1.0                           1.0                          -5.05541467666626
-0.0005570126231759787  -1.1731064319610596  0.0022966978158365237    0.019375899253645912   1.2541660331189632  0.1049346923828125    0.027557373046875      0.007172739357429236   0.0068366605482879095  0.2101656198501587    210   210.0      210.0         0.0     211                 0                   18018                 5776               12036                206                         0.3205683205683206     0                       12036              -0.9967069625854492  0.21404747664928436        10.805988311767578             0.93212890625              0.05126953125             -1.21075439453125            0.15638455748558044            10.805988311767578                 0.91455078125                  0.05419921875                 -1.1530914306640625              -5.023684024810791  0.05703449249267578       0.05703449249267578           0.0                       1.0                      -5.080718517303467          0.04129822924733162           0.05703449249267578               0.3333333432674408            1.0                          -5.064981937408447
-0.002503640193026513   -1.1327685117721558  0.0011466810501588043    0.01803631824441254    1.2668480537831783  0.08248329162597656   0.022960662841796875   0.0048030092530098045  0.004442734560598183   0.14861221611499786   220   220.0      220.0         0.0     221                 0                   18837                 6162               12469                206                         0.32712215320910976    0                       12469              -0.9967069625854492  0.17431487143039703        9.977640151977539              0.9326171875               0.04541015625             -1.1710216999053955          0.13655203580856323            9.977640151977539                  0.91845703125                  0.0498046875                  -1.1332589387893677              -5.023684024810791  0.06287208944559097       0.07454729080200195           0.0                       1.0                      -5.0865559577941895         0.06287208944559097           0.07454729080200195               0.0                           1.0                          -5.0865559577941895
-0.0009651531872805208  -1.1254550218582153  0.0048584767882857705    0.01332344560069032    1.2485353089869022  0.1365814208984375    0.04368782043457031    0.016747617377404822   0.015995946578186704   0.13111215829849243   230   230.0      230.0         0.0     231                 0                   19656                 6552               12895                209                         0.3333333333333333     0                       12895              -0.9967069625854492  0.1700787991285324         10.159354209899902             0.9384765625               0.0419921875              -1.1667855978012085          0.1345638483762741             8.463851928710938                  0.927734375                    0.0439453125                  -1.1312706470489502              -5.023684024810791  1.9906654357910156        5.9536614418029785            0.6666666865348816        0.6666666865348816       -7.014349460601807          1.8258566856384277            4.7504143714904785                0.0                           1.0                          -6.849540710449219
-0.0017700626194709912  -1.0917024612426758  0.0049485832096252125    0.012067559960996732   1.2752425968647003  0.13351821899414062   0.027235031127929688   0.009608342585124774   0.009600188246167818   0.1288190335035324    240   240.0      240.0         0.0     241                 0                   20475                 6950               13316                209                         0.33943833943833945    0                       13316              -0.9967069625854492  0.1770275980234146         10.17362117767334              0.94140625                 0.04296875                -1.173734426498413           0.1244533583521843             5.496741771697998                  0.93017578125                  0.0458984375                  -1.1211602687835693              -5.023684024810791  1.0688233375549316        3.167847156524658             0.6666666865348816        1.0                      -6.092507839202881          1.160518765449524             3.167847156524658                 0.3333333432674408            1.0                          -6.184202671051025
-8.344301022589207e-06  -1.1084480285644531  0.006479894713265821     0.011824507120763883   1.2400492914021015  0.19461441040039062   0.04697990417480469    0.019927922559872968   0.01936009207565803    0.16548533737659454   250   250.0      250.0         0.0     251                 0                   21294                 7353               13731                210                         0.3453085376162299     0                       13731              -0.9967069625854492  0.16292697191238403        10.554133415222168             0.9384765625               0.04052734375             -1.1596338748931885          0.13584309816360474            9.28609561920166                   0.92138671875                  0.044921875                   -1.1325500011444092              -5.023684024810791  5.9536614418029785        5.9536614418029785            0.0                       0.0                      -10.97734546661377          3.797466993331909             5.9536614418029785                0.0                           0.6666666865348816           -8.821150779724121
-0.0008753816073294729  -1.0749342441558838  0.007716931286267936     0.008217621711082757   1.2701123990118504  0.1707305908203125    0.03327369689941406    0.025975634685892146   0.027370799289201386   0.08353264629840851   260   260.0      260.0         0.0     261                 0                   22113                 7775               14124                214                         0.35160312938090715    0                       14124              -0.9967069625854492  0.21052075922489166        10.967445373535156             0.9365234375               0.0439453125              -1.2072274684906006          0.1427922397851944             10.370588302612305                 0.91845703125                  0.04736328125                 -1.1394990682601929              -5.023684024810791  0.01246786117553711       0.01833486557006836           1.0                       1.0                      -5.036151885986328          0.009534358978271484          0.009534358978271484              1.0                           1.0                          -5.0332183837890625
0.01411811201251112     -1.1789366006851196  0.007308675068998127     0.03834166983142495    1.2361398376524448  0.10564041137695312   0.0694122314453125     0.14124841387820197    0.13622283242148114    0.18028239905834198   270   270.0      270.0         0.0     271                 0                   22932                 8208               14510                214                         0.3579277864992151     0                       14510              -0.9967069625854492  0.3704744875431061         10.365928649902344             0.9013671875               0.0458984375              -1.3671813011169434          0.23961488902568817            11.416435241699219                 0.88720703125                  0.05029296875                 -1.2363216876983643              -5.023684024810791  0.04418230056762695       0.047328948974609375          1.0                       1.0                      -5.067866325378418          0.04418230056762695           0.047328948974609375              1.0                           1.0                          -5.067866325378418
-0.004475759371416643   -1.106784701347351   0.0036644408937718254    0.008820962786558084   1.255068201571703   0.09476852416992188   0.02196502685546875    0.011454317493189592   0.011981590036157286   0.16705989837646484   280   280.0      280.0         0.0     281                 0                   23751                 8634               14903                214                         0.36352153593532904    0                       14903              -0.9967069625854492  0.16494974493980408        10.370588302612305             0.93017578125              0.04638671875             -1.1616566181182861          0.13476252555847168            9.977640151977539                  0.9189453125                   0.04736328125                 -1.131469488143921               -5.023684024810791  0.04418230056762695       0.047328948974609375          1.0                       1.0                      -5.067866325378418          0.04418230056762695           0.047328948974609375              1.0                           1.0                          -5.067866325378418
-0.007495101206586696   -1.0754424333572388  0.002505368880520109     0.0057581314467824996  1.2879536040127277  0.10770797729492188   0.010591506958007812   0.004730377667328867   0.004647511702387419   0.0741538405418396    290   290.0      290.0         0.0     291                 0                   24570                 9076               15280                214                         0.3693935693935694     0                       15280              -0.9967069625854492  0.1164456233382225         10.767494201660156             0.95166015625              0.04248046875             -1.1131525039672852          0.10300111770629883            6.522103309631348                  0.9443359375                   0.04443359375                 -1.099708080291748               -5.023684024810791  4.070499420166016         5.9536614418029785            0.0                       0.3333333432674408       -9.094183921813965          2.731660842895508             4.722959995269775                 0.0                           1.0                          -7.755344390869141
0.038360126898624       -1.3646092414855957  0.003710811088240007     0.09343357803300023    1.2067473195493221  0.08956336975097656   0.07626533508300781    0.0055321286872640485  0.0053141012249398045  0.4103206396102905    300   300.0      300.0         0.0     301                 0                   25389                 9476               15697                216                         0.37323250226476035    0                       15697              -0.9967069625854492  0.6956302523612976         10.798589706420898             0.896484375                0.0224609375              -1.6923370361328125          0.4907786250114441             9.736480712890625                  0.84765625                     0.03369140625                 -1.4874855279922485              -5.023684024810791  5.9536614418029785        5.9536614418029785            0.0                       0.0                      -10.97734546661377          5.9536614418029785            5.9536614418029785                0.0                           0.0                          -10.97734546661377
0.03029024531133473     -1.3332096338272095  0.0031914989376673475    0.07753397757187486    1.166824296116829   0.046016693115234375  0.05135536193847656    0.004765011904055427   0.004636857571767905   0.3769873082637787    310   310.0      310.0         0.0     311                 0                   26208                 9913               16077                218                         0.3782432844932845     0                       16077              -0.9967069625854492  0.4596010744571686         10.967445373535156             0.91455078125              0.02880859375             -1.4563078880310059          0.34260082244873047            11.223773002624512                 0.89111328125                  0.03662109375                 -1.3393076658248901              -5.023684024810791  5.9536614418029785        5.9536614418029785            0.0                       0.0                      -10.97734546661377          5.9536614418029785            5.9536614418029785                0.0                           0.0                          -10.97734546661377
0.026446872332599014    -1.2925809621810913  0.0029285599193826783    0.07040496822446585    1.1684171743690968  0.029430389404296875  0.03676605224609375    0.0021208081820418556  0.0019884678445123427  0.321556031703949     320   320.0      320.0         0.0     321                 0                   27027                 10333              16473                221                         0.3823213823213823     0                       16473              -0.9967069625854492  0.40001869201660156        10.17362117767334              0.91796875                 0.029296875               -1.3967256546020508          0.2949616014957428             9.593716621398926                  0.896484375                    0.03564453125                 -1.29166841506958                -5.023684024810791  5.9536614418029785        5.9536614418029785            0.0                       0.0                      -10.97734546661377          5.9536614418029785            5.9536614418029785                0.0                           0.0                          -10.97734546661377
0.02021560285356827     -1.2286856174468994  0.003317725371744018     0.058420810382813215   1.2312528640031815  0.12166786193847656   0.05059623718261719    0.004242676776812004   0.004122290645682369   0.2336839884519577    330   330.0      330.0         0.0     331                 0                   27846                 10767              16858                221                         0.38666235725059256    0                       16858              -0.9967069625854492  0.407077431678772          10.17362117767334              0.91796875                 0.03125                   -1.4037842750549316          0.2991068661212921             9.593716621398926                  0.89013671875                  0.03857421875                 -1.2958136796951294              -5.023684024810791  5.9536614418029785        5.9536614418029785            0.0                       0.0                      -10.97734546661377          5.9536614418029785            5.9536614418029785                0.0                           0.0                          -10.97734546661377
0.02443885657703504     -1.2607595920562744  0.0032340289290004876    0.06678422610275447    1.2187285795807838  0.11540603637695312   0.04683685302734375    0.0062429070840153145  0.006402100582818093   0.24897246062755585   340   340.0      340.0         0.0     341                 0                   28665                 11201              17243                221                         0.3907552764695622     0                       17243              -0.9967069625854492  0.40216392278671265        10.767494201660156             0.9208984375               0.03125                   -1.398870825767517           0.26489606499671936            10.007987976074219                 0.890625                       0.03857421875                 -1.2616028785705566              -5.023684024810791  5.9536614418029785        5.9536614418029785            0.0                       0.0                      -10.97734546661377          5.9536614418029785            5.9536614418029785                0.0                           0.0                          -10.97734546661377
0.027997691155178472    -1.1824408769607544  0.0024004924543987727    0.0771880631800741     1.299683291465044   0.0716400146484375    0.04036140441894531    0.002163638359888864   0.0021351365048758453  0.15398333966732025   350   350.0      350.0         0.0     351                 0                   29484                 11623              17639                222                         0.3942138108804775     0                       17639              -0.9967069625854492  0.25652801990509033        9.593716621398926              0.9345703125               0.033203125               -1.25323486328125            0.20717722177505493            10.287177085876465                 0.9111328125                   0.03955078125                 -1.2038840055465698              -5.023684024810791  5.9536614418029785        5.9536614418029785            0.0                       0.0                      -10.97734546661377          5.9536614418029785            5.9536614418029785                0.0                           0.0                          -10.97734546661377
0.012678490980761126    -1.134737253189087   0.0023982819366210606    0.047043574682902545   1.3241578713059425  0.09485816955566406   0.0240936279296875     0.0034280879513062246  0.003240309958528087   0.14034804701805115   360   360.0      360.0         0.0     361                 0                   30303                 12060              18018                225                         0.39798039798039797    0                       18018              -0.9967069625854492  0.26504409313201904        10.17362117767334              0.9326171875               0.0341796875              -1.2617509365081787          0.19729596376419067            10.191102027893066                 0.90576171875                  0.04150390625                 -1.1940028667449951              -5.023684024810791  3.972040891647339         5.9536614418029785            0.3333333432674408        0.3333333432674408       -8.99572467803955           0.24540217220783234           0.3776874542236328                0.0                           1.0                          -5.2690863609313965
0.011305566178634763    -1.1791832447052002  0.0016233211681537796    0.0455300725880079     1.308279149234295   0.11596107482910156   0.030853271484375      0.004258614881109679   0.004041248921566876   0.14136146008968353   370   370.0      370.0         0.0     371                 0                   31122                 12493              18404                225                         0.4014202172096909     0                       18404              -0.9967069625854492  0.24686641991138458        10.370588302612305             0.93701171875              0.0341796875              -1.2435733079910278          0.18049544095993042            10.191102027893066                 0.91259765625                  0.04248046875                 -1.1772022247314453              -5.023684024810791  0.009289741516113281      0.01833486557006836           1.0                       1.0                      -5.032973766326904          0.12584702670574188           0.19312524795532227               0.3333333432674408            1.0                          -5.14953088760376
0.007910293294116855    -1.1222952604293823  0.002696901177841937     0.03695411764783785    1.326366700232029   0.089813232421875     0.017454147338867188   0.003352940731019771   0.0031789221739018103  0.16044779121875763   380   380.0      380.0         0.0     381                 0                   31941                 12931              18784                226                         0.4048401740709433     0                       18784              -0.9967069625854492  0.20602840185165405        10.17871379852295              0.94287109375              0.0341796875              -1.2027353048324585          0.1620921641588211             8.822158813476562                  0.91943359375                  0.0400390625                  -1.1587989330291748              -5.023684024810791  0.009696166031062603      0.029088497161865234          1.0                       1.0                      -5.033380031585693          0.07116810232400894           0.1748814582824707                0.6666666865348816            1.0                          -5.094851970672607
0.004262585774995387    -1.101090431213379   0.005155280807230156     0.024621324002509937   1.3203357458114624  0.12819480895996094   0.029994964599609375   0.006161766234924926   0.006160883004667994   0.157758891582489     390   390.0      390.0         0.0     391                 0                   32760                 13367              19167                226                         0.408028083028083      0                       19167              -0.9967069625854492  0.23091524839401245        10.967445373535156             0.93212890625              0.03662109375             -1.2276220321655273          0.1595241278409958             8.822158813476562                  0.919921875                    0.0439453125                  -1.1562309265136719              -5.023684024810791  0.0                       0.0                           1.0                       1.0                      -5.023683547973633          0.058293819427490234          0.1748814582824707                0.6666666865348816            1.0                          -5.081977367401123
0.003406335163163021    -1.116654872894287   0.0029142215971660335    0.027332690253388137   1.317423190921545   0.11150932312011719   0.026628494262695312   0.004826447401683254   0.004776766007125843   0.13062520325183868   400   400.0      400.0         0.0     401                 0                   33579                 13778              19575                226                         0.41031597129158104    0                       19575              -0.9967069625854492  0.1663275957107544         10.568543434143066             0.94287109375              0.04052734375             -1.1630343198776245          0.1248868927359581             7.711575508117676                  0.93115234375                  0.04296875                    -1.121593713760376               -5.023684024810791  0.029088497161865234      0.029088497161865234          1.0                       1.0                      -5.052772521972656          0.019392332062125206          0.029088497161865234              1.0                           1.0                          -5.043076038360596
