ppo/return            buffer/admit_count  buffer/admit_rate  buffer/dup_rate  regret/generate       step  grad_step  rollout_step  branch  num_generate_steps  num_replay_updates  buffer/mean_score     buffer/max_score     buffer/min_score         buffer/size  buffer/fill_ratio  buffer/mean_urns   buffer/max_urns  solver_cache/lookups  solver_cache/hits  solver_cache/solves  solver_cache/dup_collapsed  solver_cache/hit_rate  solver_cache/preloaded  solver_cache/size  eval/random/optimal  eval/random/greedy/regret  eval/random/greedy/max_regret  eval/random/greedy/solved  eval/random/greedy/break  eval/random/greedy/achieved  eval/random/stochastic/regret  eval/random/stochastic/max_regret  eval/random/stochastic/solved  eval/random/stochastic/break  eval/random/stochastic/achieved  eval/walls/optimal  eval/walls/greedy/regret  eval/walls/greedy/max_regret  eval/walls/greedy/solved  eval/walls/greedy/break  eval/walls/greedy/achieved  eval/walls/stochastic/regret  eval/walls/stochastic/max_regret  eval/walls/stochastic/solved  eval/walls/stochastic/break  eval/walls/stochastic/achieved  ppo/loss                 ppo/loss-actor           ppo/loss-critic        ppo/entropy          ppo/actor-clip        ppo/critic-clip        ppo/actor-kl1          ppo/actor-kl3           regret/replay        regret/edit          edit/mean_urns
-3.6002731323242188   8192.0              1.0                0.0              4.927128791809082     0     0.0        0.0           0.0     1                   0                   0.7595653533935547    0.9807742238044739   3.067453491212291e-08    8192.0       0.25               1.30126953125      8.0              8192                  0                  6425                 1767                        0.0                    0                       6425               1.3644530773162842   2.729508638381958          10.141312599182129             0.00048828125              0.087890625               -1.3650556802749634          4.887054920196533              14.625218391418457                 0.0                            0.79052734375                 -3.522602081298828               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         10.113452911376953            13.480713844299316                0.0                           1.0                          -8.230643272399902              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
-3.2405471801757812   2573.0              0.3140869140625    0.4371337890625  4.570460319519043     10    5.0        5.0           0.0     8                   3                   0.8850203156471252    0.9809980988502502   0.6643267273902893       32768.0      1.0                1.320526123046875  7.0              81920                 33766              35393                12761                       0.4121826171875        0                       35393              1.3644530773162842   2.4624125957489014         7.030007839202881              0.00146484375              0.00048828125             -1.097959280014038           4.535226345062256              14.625218391418457                 0.0                            0.712890625                   -3.1707727909088135              1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         9.445290565490723             13.480713844299316                0.0                           1.0                          -7.56248140335083               nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
-2.154419422149658    nan                 nan                nan              nan                   20    10.0       10.0          1.0     13                  8                   0.8858547806739807    0.9791918992996216   0.03800753131508827      32768.0      1.0                1.365966796875     6.0              139264                64639              51997                22628                       0.46414723115808826    0                       51997              1.3644530773162842   2.484384298324585          10.030008316040039             0.00048828125              0.009765625               -1.1199309825897217          3.105971097946167              10.706682205200195                 0.00146484375                  0.30419921875                 -1.7415180206298828              1.8828092813491821  3.8596160411834717        5.549533367156982             0.0                       0.3333333432674408       -1.976806640625             8.375996589660645             10.827486991882324                0.0                           1.0                          -6.493188381195068              0.0887730922549963       -0.005913527907978278    0.22322320844978094    1.6924985274672508   0.1643218994140625    0.6522808074951172     0.003063587108044885   0.0029976997939229477   5.251546859741211    nan                  nan
-1.1739671230316162   1173.0              0.1431884765625    0.147705078125   2.5030171871185303    30    15.0       15.0          0.0     19                  12                  0.8218715190887451    0.9793737530708313   0.49191009998321533      32768.0      1.0                1.393768310546875  6.0              204800                107072             69204                28524                       0.5228125              0                       69204              1.3644530773162842   2.4675817489624023         7.1485466957092285             0.00048828125              0.01025390625             -1.1031285524368286          2.519472599029541              8.738499641418457                  0.00341796875                  0.16064453125                 -1.1550194025039673              1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         6.581751346588135             7.873139381408691                 0.0                           1.0                          -4.698942184448242              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
-0.8170616626739502   2251.0              0.2747802734375    0.1300048828125  2.146590232849121     40    20.0       20.0          0.0     24                  17                  0.7284976243972778    0.977617621421814    0.3775465190410614       32768.0      1.0                1.357696533203125  6.0              245760                136192             80938                28630                       0.5541666666666667     0                       80938              1.3644530773162842   2.3807480335235596         7.1485466957092285             0.03076171875              0.0107421875              -1.0162951946258545          2.1524384021759033             8.591669082641602                  0.00830078125                  0.12451171875                 -0.7879853248596191              1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         4.483242988586426             5.647584438323975                 0.0                           0.6666666865348816           -2.600433588027954              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
-0.4837043881416321   1198.0              0.146240234375     0.0714111328125  1.812442660331726     50    25.0       25.0          0.0     30                  21                  0.6684187054634094    0.9760511517524719   0.38682472705841064      32768.0      1.0                1.309234619140625  6.0              319488                188538             95878                35072                       0.5901254507211539     0                       95878              1.3644530773162842   2.298100471496582          7.1485466957092285             0.05859375                 0.0087890625              -0.9336473941802979          1.8140374422073364             7.95552396774292                   0.02197265625                  0.09423828125                 -0.44958433508872986             1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         4.842565059661865             6.439977169036865                 0.0                           0.6666666865348816           -2.9597556591033936             nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
-0.12462577223777771  2414.0              0.294677734375     0.0760498046875  1.4749021530151367    60    30.0       30.0          0.0     36                  25                  0.5984046459197998    0.974844217300415    0.30686476826667786      32768.0      1.0                1.278717041015625  6.0              376832                233076             108612               35144                       0.618514351222826      0                       108612             1.3644530773162842   2.166043758392334          7.1485466957092285             0.1025390625               0.0068359375              -0.8015906810760498          1.4766921997070312             7.087440490722656                  0.044921875                    0.0859375                     -0.11223907023668289             1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         5.13195276260376              5.695996284484863                 0.0                           1.0                          -3.249143600463867              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
0.8757079839706421    nan                 nan                nan              nan                   70    35.0       35.0          1.0     38                  33                  0.4514639973640442    0.9696722626686096   -7.369249654942678e-09   32768.0      1.0                1.26495361328125   6.0              409600                259901             113735               35964                       0.63452392578125       0                       113735             1.3644530773162842   1.5873684883117676         6.785763263702393              0.3046875                  0.00830078125             -0.22291535139083862         0.9044172763824463             5.539219856262207                  0.12841796875                  0.0712890625                  0.4600358307361603               1.8828092813491821  4.081971645355225         4.564458847045898             0.0                       0.6666666865348816       -2.199162483215332          2.5928428173065186            3.3784842491149902                0.0                           1.0                          -0.7100335955619812             -0.007073477856465615    -0.0034341794344072696   0.019750479666981846   1.3514538519084454   0.2214488983154297    0.2812671661376953     0.004530713053100044   0.004395935713546351    1.7259360551834106   nan                  nan
0.6228052377700806    717.0               0.0875244140625    0.1397705078125  0.7282965779304504    80    40.0       40.0          0.0     45                  36                  0.4142221510410309    0.9648542404174805   0.23792915046215057      32768.0      1.0                1.31304931640625   8.0              483328                313129             128006               42193                       0.6478602522510594     0                       128006             1.3644530773162842   1.2654327154159546         6.785763263702393              0.404296875                0.00830078125             0.09902045130729675          0.7329192757606506             7.482260704040527                  0.1796875                      0.06982421875                 0.6315338015556335               1.8828092813491821  4.738687992095947         5.549533367156982             0.0                       0.6666666865348816       -2.8558788299560547         2.618786096572876             3.1660187244415283                0.0                           0.6666666865348816           -0.7359768748283386             nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
3.969416379928589     nan                 nan                nan              nan                   90    45.0       45.0          1.0     49                  42                  0.32322150468826294   0.9393503069877625   -6.175535105512608e-08   32768.0      1.0                1.3592529296875    8.0              516096                338651             135229               42216                       0.6561783079117064     0                       135229             1.3644530773162842   0.8322174549102783         6.535123825073242              0.57275390625              0.0078125                 0.5322356820106506           0.5095353126525879             5.43504524230957                   0.2587890625                   0.06201171875                 0.8549177050590515               1.8828092813491821  4.068989276885986         5.549533367156982             0.0                       1.0                      -2.1861798763275146         1.5237709283828735            1.9656161069869995                0.0                           1.0                          0.35903820395469666             0.006211089770658873     -0.0027908033298444934   0.031781591242179275   0.6888902559876442   0.1264171600341797    0.5831108093261719     0.002977643696794985   0.0028901121659146156   0.7156769633293152   nan                  nan
1.010704755783081     1573.0              0.1920166015625    0.182861328125   0.31985780596733093   100   50.0       50.0          0.0     52                  49                  0.23465442657470703   0.8541424870491028   0.037076085805892944     32768.0      1.0                1.432281494140625  8.0              548864                361655             141103               46106                       0.6589155054804104     0                       141103             1.3644530773162842   0.5290223360061646         6.535123825073242              0.7099609375               0.00439453125             0.8354307413101196           0.3164028525352478             5.937830924987793                  0.3818359375                   0.041015625                   1.0480502843856812               1.8828092813491821  2.3610265254974365        3.528801918029785             0.0                       0.6666666865348816       -0.478217214345932          1.3333181142807007            1.8581032752990723                0.0                           1.0                          0.5494912266731262              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
0.570496678352356     nan                 nan                nan              nan                   110   55.0       55.0          1.0     56                  55                  0.18568722903728485   0.700786828994751    -1.085619487639633e-07   32768.0      1.0                1.508270263671875  8.0              598016                396685             149291               52040                       0.663335094713185      0                       149291             1.3644530773162842   0.5203194618225098         6.535123825073242              0.72802734375              0.005859375               0.8441336154937744           0.26695525646209717            4.396449089050293                  0.46435546875                  0.0361328125                  1.097497820854187                1.8828092813491821  2.2807962894439697        2.6902525424957275            0.0                       1.0                      -0.3979869782924652         1.13577139377594              1.536209225654602                 0.0                           1.0                          0.7470378875732422              0.056581561162602156     -0.006135038449428976    0.13756874669343233    0.6067774286493659   0.46727561950683594   0.690948486328125      0.27621868327696575    0.279093784505676       5.488603591918945    nan                  nan
2.6449239253997803    nan                 nan                nan              nan                   120   60.0       60.0          1.0     57                  64                  0.13068285584449768   0.5531286597251892   -1.6285700610296772e-07  32768.0      1.0                1.542755126953125  8.0              622592                405873             152318               64401                       0.6519084729646382     0                       152318             1.3644530773162842   0.39853352308273315        6.535123825073242              0.802734375                0.00439453125             0.965919554233551            0.17310845851898193            4.101897239685059                  0.58740234375                  0.02783203125                 1.1913446187973022               1.8828092813491821  2.401724100112915         3.0530357360839844            0.0                       1.0                      -0.5189147591590881         1.1223710775375366            1.536209225654602                 0.0                           1.0                          0.7604382634162903              -0.0035615988017525524   0.0003358490957907634    0.009940254967659712   0.8867575637996197   0.20833778381347656   0.18261337280273438    0.00494688302569557    0.004929763046675362    0.27205586433410645  nan                  nan
0.9239770174026489    nan                 nan                nan              nan                   130   65.0       65.0          1.0     63                  68                  0.12004827708005905   0.6875945329666138   -1.085619487639633e-07   32768.0      1.0                1.641143798828125  8.0              688128                454309             163562               70257                       0.6602100190662202     0                       163562             1.3644530773162842   0.4239841401576996         6.535123825073242              0.8076171875               0.005859375               0.940468966960907            0.18531715869903564            4.084920406341553                  0.5390625                      0.0361328125                  1.179136037826538                1.8828092813491821  3.1278133392333984        3.669520854949951             0.0                       1.0                      -1.2450041770935059         1.6551300287246704            2.2882742881774902                0.0                           1.0                          0.22767925262451172             0.034853871853556484     0.011708060181263136     0.06237289099954069    0.8040634412318468   0.27733612060546875   0.5519180297851562     0.012655330821871758   0.012370863783871755    2.0584280490875244   nan                  nan
1.1755075454711914    977.0               0.1192626953125    0.1343994140625  0.1564793437719345    140   70.0       70.0          0.0     70                  71                  0.11995147913694382   0.6975415349006653   0.02488236129283905      32768.0      1.0                1.7474365234375    8.0              753664                507863             175480               70321                       0.673858642578125      0                       175480             1.3644530773162842   0.3631986081600189         6.535123825073242              0.83349609375              0.005859375               1.0012545585632324           0.15810993313789368            3.810136556625366                  0.57080078125                  0.0283203125                  1.206343173980713                1.8828092813491821  2.411208152770996         3.062861919403076             0.0                       1.0                      -0.5283988118171692         1.6516202688217163            2.277744770050049                 0.0                           1.0                          0.23118913173675537             nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
1.1952162981033325    1063.0              0.1297607421875    0.1251220703125  0.12923909723758698   150   75.0       75.0          0.0     74                  77                  0.1423448622226715    0.7100176811218262   0.021139273419976234     32768.0      1.0                1.71734619140625   8.0              802816                543243             183121               76452                       0.6766718650350765     0                       183121             1.3644530773162842   0.3077325224876404         8.242806434631348              0.85888671875              0.00390625                1.0567206144332886           0.13104823231697083            4.382052898406982                  0.60107421875                  0.025390625                   1.2334048748016357               1.8828092813491821  2.4211177825927734        3.091564655303955             0.0                       1.0                      -0.5383085608482361         1.1146509647369385            1.5652985572814941                0.0                           1.0                          0.7681582570075989              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
5.10496711730957      nan                 nan                nan              nan                   160   80.0       80.0          1.0     78                  83                  0.12252619862556458   0.676959216594696    -1.1097532848225455e-07  32768.0      1.0                1.765167236328125  8.0              843776                577206             190088               76482                       0.6840749203580098     0                       190088             1.3644530773162842   0.2704700827598572         8.242806434631348              0.865234375                0.0029296875              1.0939830541610718           0.10331501811742783            4.333775997161865                  0.6640625                      0.01708984375                 1.2611382007598877               1.8828092813491821  3.919365167617798         5.137729167938232             0.0                       0.6666666865348816       -2.0365560054779053         1.2549405097961426            1.5652985572814941                0.0                           1.0                          0.6278687119483948              -0.0016679807886248454   -0.0010913903897744603   0.00779985764529556    0.4476519348099828   0.13228797912597656   0.022754669189453125   0.0033827628158178413  0.003298228286439553    0.8386794328689575   nan                  nan
5.351773738861084     nan                 nan                nan              nan                   170   85.0       85.0          1.0     83                  88                  0.10499809682369232   0.5744211077690125   -1.0572744457704175e-07  32768.0      1.0                1.800689697265625  8.0              892928                617925             198486               76517                       0.6920210812069955     0                       198486             1.3644530773162842   0.21962934732437134        6.535123825073242              0.8828125                  0.001953125               1.1448237895965576           0.079062320291996              2.627389430999756                  0.7275390625                   0.0126953125                  1.2853907346725464               1.8828092813491821  2.323687791824341         3.528801918029785             0.0                       0.3333333432674408       -0.4408785402774811         1.2684706449508667            1.6749210357666016                0.0                           1.0                          0.6143386363983154              -0.0007755313199595548   -5.940086157352198e-05   0.005636631729430519   0.3534446367993951   0.08772850036621094   0.0071125030517578125  0.0021477360824064817  0.0022389594896594645   0.630825936794281    nan                  nan
5.458985328674316     nan                 nan                nan              nan                   180   90.0       90.0          1.0     87                  94                  0.08385676145553589   0.49854177236557007  -1.4103972034718026e-07  32768.0      1.0                1.830657958984375  9.0              933888                652164             205186               76538                       0.6983321340460527     0                       205186             1.3644530773162842   0.2128719538450241         5.461189270019531              0.88037109375              0.00048828125             1.1515811681747437           0.061238646507263184           3.3031487464904785                 0.76806640625                  0.0068359375                  1.303214430809021                1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.5286237001419067            1.8666772842407227                0.0                           1.0                          0.354185551404953               -2.2229178284760565e-05  0.0008110453654808225    0.0045283074578037485  0.3097428334876895   0.0742950439453125    0.0026092529296875     0.0019305831810925156  0.001936749198648613    0.5448805689811707   nan                  nan
5.526782512664795     nan                 nan                nan              nan                   190   95.0       95.0          1.0     91                  100                 0.07101878523826599   0.4318729043006897   -1.2023680540096393e-07  32768.0      1.0                1.8538818359375    11.0             983040                694166             212312               76562                       0.7061421712239583     0                       212312             1.3644530773162842   0.2803788185119629         5.461189270019531              0.83984375                 0.0009765625              1.0840743780136108           0.07987771928310394            3.6551568508148193                 0.728515625                    0.01220703125                 1.2845754623413086               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.455736756324768             1.764491319656372                 0.0                           1.0                          0.4270724356174469              0.00034754385706037283   0.0005136650506756268    0.0057934661017498     0.3062854316085577   0.08276557922363281   0.07141876220703125    0.0023944070690049557  0.002426411421765806    0.4104544520378113   nan                  nan
1.254629373550415     1229.0              0.1500244140625    0.154296875      0.08714717626571655   200   100.0      100.0         0.0     97                  104                 0.06662527471780777   0.5666880011558533   0.013238425366580486     32768.0      1.0                1.868743896484375  11.0             1032192               734486             221122               76584                       0.711578853546627      0                       221122             1.3644530773162842   0.3373779356479645         5.461189270019531              0.8154296875               0.0009765625              1.027075171470642            0.09304708242416382            2.7290902137756348                 0.68896484375                  0.01171875                    1.2714059352874756               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.7285102605819702            2.322214126586914                 0.0                           1.0                          0.1542990654706955              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
0.5815991759300232    nan                 nan                nan              nan                   210   105.0      105.0         1.0     99                  112                 0.0680304691195488    0.37302955985069275  -1.3217780292507086e-07  32768.0      1.0                1.936553955078125  11.0             1073152               764769             225906               82477                       0.7126380978649809     0                       225906             1.3644530773162842   0.27759820222854614        5.461189270019531              0.84326171875              0.0009765625              1.0868549346923828           0.07530451565980911            2.8105764389038086                 0.732421875                    0.01318359375                 1.2891485691070557               1.8828092813491821  2.8596160411834717        3.1660187244415283            0.0                       0.0                      -0.9768067002296448         1.5772218704223633            1.6247369050979614                0.0                           1.0                          0.3055872917175293              0.004398501441755798     0.004425194880241179     0.013681879645446315   0.6867633499205112   0.21839141845703125   0.25408172607421875    0.021357456906116568   0.02106703292520251     0.2782449722290039   nan                  nan
1.2674529552459717    687.0               0.0838623046875    0.1060791015625  0.06558561325073242   220   110.0      110.0         0.0     104                 117                 0.07530725747346878   0.437374472618103    0.017458854243159294     32768.0      1.0                2.26019287109375   11.0             1130496               810273             234311               85912                       0.7167411472486414     0                       234311             1.3644530773162842   0.28155675530433655        5.461189270019531              0.8408203125               0.00048828125             1.08289635181427             0.07206331938505173            2.6273889541625977                 0.73876953125                  0.01220703125                 1.2923898696899414               1.8828092813491821  2.8596160411834717        3.1660187244415283            0.0                       0.0                      -0.9768067002296448         1.4005998373031616            1.6247369050979614                0.0                           1.0                          0.4822094142436981              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
1.2534370422363281    620.0               0.07568359375      0.087646484375   0.07466229796409607   230   115.0      115.0         0.0     111                 120                 0.07646219432353973   0.5577407479286194   0.01955069601535797      32768.0      1.0                2.299285888671875  11.0             1196032               864408             244705               86919                       0.7227298266267124     0                       244705             1.3644530773162842   0.29042497277259827        5.461189270019531              0.83740234375              0.0                       1.0740280151367188           0.07401084154844284            2.6273889541625977                 0.7158203125                   0.0107421875                  1.2904422283172607               1.8828092813491821  2.8596160411834717        3.1660187244415283            0.0                       0.0                      -0.9768067002296448         1.4181534051895142            1.6855603456497192                0.0                           1.0                          0.46465572714805603             nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
-0.04013044387102127  nan                 nan                nan              nan                   240   120.0      120.0         1.0     115                 126                 0.08622734248638153   0.35937124490737915  -1.315424498216089e-07   32768.0      1.0                2.441619873046875  11.0             1253376               908050             251764               93562                       0.7244833154616013     0                       251764             1.3644530773162842   0.2665109932422638         5.461189270019531              0.849609375                0.0009765625              1.0979421138763428           0.06952977925539017            3.666149854660034                  0.72216796875                  0.00830078125                 1.2949233055114746               1.8828092813491821  2.31248140335083          2.9123167991638184            0.0                       0.3333333432674408       -0.42967215180397034        1.3864723443984985            1.5658814907073975                0.0                           1.0                          0.4963369369506836              -0.0014254934212658554   -0.0021877235903957626   0.01919884013477713    0.8837190140038729   0.3157005310058594    0.3485698699951172     0.03166796972072916    0.03171402003499679     1.6218265295028687   nan                  nan
0.8093001246452332    nan                 nan                nan              nan                   250   125.0      125.0         1.0     119                 132                 0.08789034187793732   0.3911946415901184   -1.4103972034718026e-07  32768.0      1.0                2.757232666015625  11.0             1294336               939121             257625               97590                       0.7255619869956488     0                       257625             1.3644530773162842   0.37179720401763916        4.884720802307129              0.7939453125               0.001953125               0.9926559925079346           0.07531598955392838            2.7290902137756348                 0.71630859375                  0.009765625                   1.2891372442245483               1.8828092813491821  2.8596160411834717        3.1660187244415283            0.0                       0.0                      -0.9768067002296448         1.421963095664978             1.6787400245666504                0.0                           1.0                          0.4608461856842041              0.0059105195687152445    -0.002137408508133376    0.034369436325505376   0.9136790055781603   0.2919597625732422    0.2546062469482422     0.012608430362888612   0.012611929516424425    1.0231817960739136   nan                  nan
0.9330265522003174    nan                 nan                nan              nan                   260   130.0      130.0         1.0     127                 134                 0.08790518343448639   0.38981953263282776  -1.096088340091228e-07   32768.0      1.0                2.761199951171875  11.0             1359872               994013             268253               97606                       0.7309607080666416     0                       268253             1.3644530773162842   0.3339918851852417         5.461189270019531              0.8115234375               0.001953125               1.030461311340332            0.07050542533397675            3.666149854660034                  0.7197265625                   0.009765625                   1.293947696685791                1.8828092813491821  2.919365644454956         3.1660187244415283            0.0                       0.3333333432674408       -1.0365561246871948         1.4247113466262817            1.6787400245666504                0.0                           1.0                          0.45809781551361084             0.005439659813418984     0.009397490368428407     0.011357283074175939   0.9636472333222628   0.3755073547363281    0.28726768493652344    0.013834536133799702   0.013549806521041319    0.3367580473423004   nan                  nan
1.2582136392593384    431.0               0.0526123046875    0.0701904296875  0.06326587498188019   270   135.0      135.0         0.0     133                 138                 0.0851466953754425    0.4388846457004547   0.023539245128631592     32768.0      1.0                2.7640380859375    11.0             1417216               1043020            276496               97700                       0.7359640308887283     0                       276496             1.3644530773162842   0.3201974630355835         5.461189270019531              0.82177734375              0.00146484375             1.0442557334899902           0.06461542099714279            3.666149854660034                  0.7373046875                   0.00927734375                 1.2998377084732056               1.8828092813491821  2.355530023574829         3.1660187244415283            0.0                       0.6666666865348816       -0.4727208614349365         1.2887253761291504            1.69678795337677                  0.0                           1.0                          0.594083845615387               nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
1.5113433599472046    1666.0              0.203369140625     0.3670654296875  nan                   280   140.0      140.0         1.0     140                 141                 0.08925779163837433   0.5110984444618225   0.0327322855591774       32768.0      1.0                2.76019287109375   11.0             1490944               1102938            286296               101710                      0.7397581666380495     0                       286296             1.3644530773162842   0.2501576840877533         6.307884693145752              0.86181640625              0.00146484375             1.114295482635498            0.061854708939790726           2.7290902137756348                 0.751953125                    0.0107421875                  1.302598476409912                1.8828092813491821  2.283552885055542         3.1660187244415283            0.0                       0.3333333432674408       -0.40074363350868225        1.5104106664657593            1.8740158081054688                0.0                           1.0                          0.3723985254764557              0.04935580387245864      0.005612941313302144     0.09662650479003787    0.45703900046646595  0.13562965393066406   0.5222415924072266     0.014919140907295514   0.014933790771465283    2.4966213703155518   0.8682394623756409   2.770263671875
1.2825350761413574    629.0               0.0767822265625    0.0684814453125  0.05621768534183502   290   145.0      145.0         0.0     146                 145                 0.08459547162055969   0.4011124074459076   0.018013156950473785     32768.0      1.0                2.7200927734375    11.0             1540096               1144523            293853               101720                      0.7431504269863697     0                       293853             1.3644530773162842   0.2279934287071228         5.461189270019531              0.87255859375              0.00146484375             1.1364597082138062           0.059945859014987946           3.666149854660034                  0.75341796875                  0.009765625                   1.3045071363449097               1.8828092813491821  2.2803103923797607        3.1660187244415283            0.0                       0.3333333432674408       -0.3975010812282562         1.3369718790054321            1.873522400856018                 0.0                           1.0                          0.5458372831344604              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
1.272282600402832     365.0               0.0445556640625    0.0482177734375  0.05519388988614082   300   150.0      150.0         0.0     151                 150                 0.08252190053462982   0.4093467593193054   0.025224728509783745     32768.0      1.0                2.60650634765625   11.0             1597440               1188526            301004               107910                      0.7440191806891026     0                       301004             1.3644530773162842   0.18839460611343384        6.307884693145752              0.89013671875              0.001953125               1.1760585308074951           0.05415944755077362            2.6235365867614746                 0.76953125                     0.00830078125                 1.3102936744689941               1.8828092813491821  2.199826717376709         3.1660187244415283            0.0                       0.3333333432674408       -0.31701743602752686        1.2650614976882935            1.6767159700393677                0.0                           1.0                          0.6177477240562439              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan                  nan                  nan
