ppo/loss                ppo/return             ppo/loss-actor           ppo/loss-critic        ppo/entropy         ppo/actor-clip        ppo/critic-clip        ppo/actor-kl1          ppo/actor-kl3          regret/generate        step  grad_step  rollout_step  branch  num_generate_steps  num_replay_updates  eval/random/optimal  eval/random/greedy/regret  eval/random/greedy/max_regret  eval/random/greedy/solved  eval/random/greedy/break  eval/random/greedy/achieved  eval/random/stochastic/regret  eval/random/stochastic/max_regret  eval/random/stochastic/solved  eval/random/stochastic/break  eval/random/stochastic/achieved  eval/walls/optimal  eval/walls/greedy/regret  eval/walls/greedy/max_regret  eval/walls/greedy/solved  eval/walls/greedy/break  eval/walls/greedy/achieved  eval/walls/stochastic/regret  eval/walls/stochastic/max_regret  eval/walls/stochastic/solved  eval/walls/stochastic/break  eval/walls/stochastic/achieved
-0.007828557631000876   1.3206489086151123     0.0029874342399125453    0.003219704594812356   1.2425844483077526  0.14881324768066406   0.014684677124023438   0.0039146295421232935  0.00403867681598058    0.03986993059515953    100   100.0      100.0         0.0     101                 0                   1.3644530773162842   0.05404874309897423        7.030007839202881              0.9658203125               0.00244140625             1.3104044198989868           0.02629650942981243            7.030007839202881                  0.951171875                    0.00439453125                 1.3381565809249878               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.8596160411834717            3.1660187244415283                0.0                           0.0                          -0.9768067002296448
-0.008298792701680213   1.3185129165649414     0.0026069220002682414    0.0026648533748812042  1.2238141633570194  0.15822410583496094   0.012277603149414062   0.00401038427844469    0.004004587663075654   0.01286151260137558    110   110.0      110.0         0.0     111                 0                   1.3644530773162842   0.05065428465604782        5.660630226135254              0.9677734375               0.00146484375             1.3137987852096558           0.01511326339095831            1.9698286056518555                 0.95166015625                  0.00390625                    1.3493398427963257               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.007615093549247831   1.287474513053894      0.0034136343419959303    0.0027860528643941507  1.2421754635870457  0.12589645385742188   0.00629425048828125    0.0035570553027355345  0.0037479313177755103  0.01647699438035488    120   120.0      120.0         0.0     121                 0                   1.3644530773162842   0.0595216304063797         6.206322193145752              0.9716796875               0.001953125               1.3049315214157104           0.02489507384598255            5.197909832000732                  0.95361328125                  0.00341796875                 1.3395580053329468               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.409999132156372             3.528801918029785                 0.0                           0.6666666865348816           -0.5271899104118347
-0.008522457064827904   1.304847240447998      0.002342749859963078     0.003134591803245712   1.24325031042099    0.11782264709472656   0.006244659423828125   0.003349152917508036   0.003078573980019428   0.01477476954460144    130   130.0      130.0         0.0     131                 0                   1.3644530773162842   0.0592181421816349         6.2438578605651855             0.974609375                0.00146484375             1.3052349090576172           0.025824038311839104           6.064487457275391                  0.96142578125                  0.00390625                    1.338629126548767                1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.008831925675622188   1.312376618385315      0.002148688847228186     0.0027144301056978293  1.233782984316349   0.11426544189453125   0.0073699951171875     0.0030355290000443347  0.0029020093352301046  0.022910920903086662   140   140.0      140.0         0.0     141                 0                   1.3644530773162842   0.052145518362522125       6.235342979431152              0.97412109375              0.001953125               1.3123077154159546           0.018379583954811096           4.785700798034668                  0.962890625                    0.00390625                    1.3460735082626343               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.008111887102131732   1.308835506439209      0.003204371671017725     0.0023602241344633512  1.249637108296156   0.166534423828125     0.011373519897460938   0.00485141036369896    0.00465438863284362    0.022964071482419968   150   150.0      150.0         0.0     151                 0                   1.3644530773162842   0.029629504308104515       6.064487457275391              0.98095703125              0.001953125               1.3348236083984375           0.013170965947210789           4.785700798034668                  0.96826171875                  0.00390625                    1.3512822389602661               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.8596160411834717            3.1660187244415283                0.0                           0.0                          -0.9768067002296448
-0.008465386505122297   1.3085932731628418     0.0030642854908364825    0.0022838384902570397  1.267159141600132   0.10866546630859375   0.0047245025634765625  0.00312348656643735    0.003073600684729172   0.016720032319426537   160   160.0      160.0         0.0     161                 0                   1.3644530773162842   0.022490335628390312       5.148484230041504              0.9814453125               0.00146484375             1.3419628143310547           0.01473204605281353            3.2541141510009766                 0.96875                        0.00390625                    1.349721074104309                1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         3.477733850479126             4.4038872718811035                0.0                           0.3333333432674408           -1.5949245691299438
-0.008882291294867173   1.3214515447616577     0.0023123837818275206    0.002290663993335329   1.2340007312595844  0.10534286499023438   0.005756378173828125   0.003721209333889419   0.003448504827247234   0.024842696264386177   170   170.0      170.0         0.0     171                 0                   1.3644530773162842   0.07259272783994675        6.535123825073242              0.9697265625               0.001953125               1.2918604612350464           0.027857130393385887           6.535123825073242                  0.9658203125                   0.00341796875                 1.3365960121154785               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         3.477733850479126             4.4038872718811035                0.0                           0.3333333432674408           -1.5949245691299438
-0.0019767669728025794  1.2664300203323364     0.008132422157359542     0.0036760047951247543  1.1947191581130028  0.16400146484375      0.022539138793945312   0.009795202560781036   0.009365963353047846   0.053130876272916794   180   180.0      180.0         0.0     181                 0                   1.3644530773162842   0.17258058488368988        6.667224407196045              0.93359375                 0.00244140625             1.1918725967407227           0.06421331316232681            6.2438578605651855                 0.93701171875                  0.00439453125                 1.30023992061615                 1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.3133809566497803            3.1660187244415283                0.0                           0.3333333432674408           -0.43057146668434143
-0.008340935397427529   1.309623122215271      0.002875586062145885     0.0024385703000007197  1.2435807064175606  0.10425567626953125   0.006740570068359375   0.0035102851061310503  0.0034646127569430973  0.004992406815290451   190   190.0      190.0         0.0     191                 0                   1.3644530773162842   0.06345055252313614        6.206322193145752              0.97314453125              0.00244140625             1.3010025024414062           0.022232236340641975           6.206322193145752                  0.96826171875                  0.0029296875                  1.3422207832336426               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.007399533104035072   1.30771803855896       0.0036049117297807243    0.0029114148710505106  1.246015254408121   0.13335227966308594   0.0073070526123046875  0.00424968779543633    0.0040673851708561415  0.01346614770591259    200   200.0      200.0         0.0     201                 0                   1.3644530773162842   0.09208016097545624        6.206322193145752              0.958984375                0.00048828125             1.2723729610443115           0.0360528789460659             6.206322193145752                  0.951171875                    0.00146484375                 1.3284002542495728               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.007152183461585082   1.3227311372756958     0.0036247645657567773    0.0028635404305532575  1.2208718545734882  0.07960128784179688   0.0069713592529296875  0.003059738817341895   0.0030406994301301893  0.023950574919581413   210   210.0      210.0         0.0     211                 0                   1.3644530773162842   0.08513433486223221        6.206322193145752              0.9560546875               0.0009765625              1.2793188095092773           0.03221455588936806            6.206322193145752                  0.94921875                     0.00244140625                 1.3322386741638184               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.008562179529690184   1.309185266494751      0.002681239442608785     0.00243615047656931    1.2461494505405426  0.09897041320800781   0.0071430206298828125  0.002993675909237936   0.0029323136714083375  0.037411775439977646   220   220.0      220.0         0.0     221                 0                   1.3644530773162842   0.082954540848732          6.667224407196045              0.96142578125              0.001953125               1.281498670578003            0.024788938462734222           5.584698677062988                  0.9599609375                   0.0029296875                  1.3396642208099365               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.008399962389376014   1.296736240386963      0.0023786452184140217    0.002928223526396323   1.224271960556507   0.07563972473144531   0.011247634887695312   0.0029160197045712266  0.0027351536218702677  0.050383828580379486   230   230.0      230.0         0.0     231                 0                   1.3644530773162842   0.10767407715320587        7.030007839202881              0.955078125                0.00048828125             1.2567790746688843           0.04506868124008179            6.235342979431152                  0.9541015625                   0.00244140625                 1.3193844556808472               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.008197217495762743   1.2653107643127441     0.00293367409176426      0.002702920319279656   1.2482351958751678  0.07142448425292969   0.011125564575195312   0.002864337249775417   0.00269572830393372    0.02455647848546505    240   240.0      240.0         0.0     241                 0                   1.3644530773162842   0.07103914022445679        6.037997722625732              0.9658203125               0.00048828125             1.2934139966964722           0.028686996549367905           5.660630226135254                  0.962890625                    0.0029296875                  1.3357661962509155               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.006654808152234182   1.2911927700042725     0.004564757200569147     0.0023524079442722723  1.239576954394579   0.10098457336425781   0.012388229370117188   0.004049777598993387   0.004139069556913455   0.020988453179597855   250   250.0      250.0         0.0     251                 0                   1.3644530773162842   0.03459043428301811        5.584698677062988              0.978515625                0.00146484375             1.3298627138137817           0.017600663006305695           5.584698677062988                  0.9775390625                   0.001953125                   1.3468525409698486               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.007910902699222788   1.293339729309082      0.0027730846850317903    0.0026024933031294495  1.1985234320163727  0.1347637176513672    0.012823104858398438   0.004499966591538396   0.004487388883717358   0.014965277165174484   260   260.0      260.0         0.0     261                 0                   1.3644530773162842   0.026584235951304436       4.785700798034668              0.9775390625               0.0029296875              1.3378689289093018           0.016494236886501312           4.785700798034668                  0.96923828125                  0.00341796875                 1.3479589223861694               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.007623343757586554   1.3184953927993774     0.0033039048794307746    0.0022195905839907937  1.2037044130265713  0.10431861877441406   0.004405975341796875   0.003522970740277742   0.0034335353375354316  0.019627075642347336   270   270.0      270.0         0.0     271                 0                   1.3644530773162842   0.03325270861387253        5.221915245056152              0.9755859375               0.00146484375             1.3312004804611206           0.015124970115721226           5.221915245056152                  0.96923828125                  0.00341796875                 1.3493280410766602               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.007241257058922201   1.3070446252822876     0.003625182082032552     0.002505846925487276   1.2119362987577915  0.13165664672851562   0.00433349609375       0.004580627724863007   0.004488981463509845   0.020201196894049644   280   280.0      280.0         0.0     281                 0                   1.3644530773162842   0.030457928776741028       4.366311073303223              0.9765625                  0.00146484375             1.3339952230453491           0.01644044555723667            3.5438787937164307                 0.97216796875                  0.00439453125                 1.3480128049850464               1.8828092813491821  2.8596160411834717        3.1660187244415283            0.0                       0.0                      -0.9768067002296448         3.159095048904419             4.1735382080078125                0.0                           0.3333333432674408           -1.2762861251831055
-0.008014051854843274   1.3115689754486084     0.0029745194278802956    0.002268164804263506   1.2122653983533382  0.09400558471679688   0.0052471160888671875  0.0031517266979790293  0.003217361044335121   0.009121215902268887   290   290.0      290.0         0.0     291                 0                   1.3644530773162842   0.03810572624206543        6.02341365814209               0.97412109375              0.001953125               1.3263474702835083           0.021241072565317154           4.785700798034668                  0.97021484375                  0.00390625                    1.3432121276855469               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.7386882305145264            3.1660187244415283                0.0                           0.0                          -0.855879008769989
-0.0037753100332338363  1.3071093559265137     0.007043963185424218     0.002783044445095584   1.2210795655846596  0.17533302307128906   0.018663406372070312   0.009682137235358823   0.00982629038117011    0.03360883891582489    300   300.0      300.0         0.0     301                 0                   1.3644530773162842   0.07827035337686539        4.366311073303223              0.9501953125               0.0029296875              1.2861828804016113           0.028677303344011307           4.366311073303223                  0.93798828125                  0.00341796875                 1.3357759714126587               1.8828092813491821  2.617760419845581         3.1660187244415283            0.0                       0.0                      -0.7349512577056885         2.617760419845581             3.1660187244415283                0.0                           0.0                          -0.7349511981010437
-0.007474847428966314   1.3067617416381836     0.00358220480120508      0.002323841930774506   1.2218973487615585  0.13721656799316406   0.008462905883789062   0.007510453157010488   0.007575948538942612   0.034316111356019974   310   310.0      310.0         0.0     311                 0                   1.3644530773162842   0.05928852781653404        4.809308052062988              0.96533203125              0.001953125               1.3051646947860718           0.018624067306518555           2.902650833129883                  0.95947265625                  0.00341796875                 1.3458291292190552               1.8828092813491821  2.186983823776245         3.1660187244415283            0.0                       0.3333333432674408       -0.3041743040084839         2.0660555362701416            3.166018486022949                 0.0                           0.3333333432674408           -0.18324649333953857
-0.008704209249117412   1.3235137462615967     0.0025201795215252787    0.0023052920296322554  1.237703513354063   0.11043930053710938   0.0047359466552734375  0.003563488395229797   0.0033520985361974454  0.0254964679479599     320   320.0      320.0         0.0     321                 0                   1.3644530773162842   0.04023350775241852        6.667224407196045              0.97900390625              0.0009765625              1.3242197036743164           0.012707268819212914           4.785700798034668                  0.96630859375                  0.001953125                   1.3517459630966187               1.8828092813491821  2.617760419845581         3.1660187244415283            0.0                       0.0                      -0.7349512577056885         2.617760419845581             3.1660187244415283                0.0                           0.0                          -0.7349512577056885
-0.008098075530142523   1.3161423206329346     0.003035362646187423     0.0023401385988108814  1.2303507626056671  0.09918022155761719   0.00560760498046875    0.0036932764496668824  0.003492784933769144   0.009324702434241772   330   330.0      330.0         0.0     331                 0                   1.3644530773162842   0.032208118587732315       5.88107442855835               0.97802734375              0.00146484375             1.3322449922561646           0.014571922831237316           3.2161011695861816                 0.974609375                    0.0029296875                  1.3498811721801758               1.8828092813491821  1.804276466369629         2.9123167991638184            0.3333333432674408        0.0                      0.07853309065103531         1.804276466369629             2.9123167991638184                0.3333333432674408            0.0                          0.07853309065103531
-0.007545811546151526   1.3238592147827148     0.0034126489954360295    0.002524669296690263   1.2220795527100563  0.11478614807128906   0.00652313232421875    0.0039426471030310495  0.003948552890506107   0.016447383910417557   340   340.0      340.0         0.0     341                 0                   1.3644530773162842   0.058067310601472855       6.206322193145752              0.978515625                0.001953125               1.3063857555389404           0.022479038685560226           5.221915245056152                  0.97412109375                  0.00341796875                 1.3419740200042725               1.8828092813491821  2.8596160411834717        3.528801918029785             0.0                       0.0                      -0.9768067002296448         2.617760419845581             3.1660187244415283                0.0                           0.0                          -0.7349511981010437
-0.008113804797176272   1.2997645139694214     0.0023774230103299487    0.0030191948972060345  1.2000825516879559  0.10325431823730469   0.00609588623046875    0.005492326004741699   0.005385986478358973   0.02700132317841053    350   350.0      350.0         0.0     351                 0                   1.3644530773162842   0.12728607654571533        6.535123825073242              0.96044921875              0.001953125               1.2371671199798584           0.050401344895362854           6.535123825073242                  0.95849609375                  0.00341796875                 1.3140517473220825               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.8596160411834717            3.1660187244415283                0.0                           0.0                          -0.9768067002296448
-0.009383913973579183   1.3066458702087402     0.0015704843899584375    0.002464195560605731   1.2186496369540691  0.10383033752441406   0.0052547454833984375  0.0031476553340326063  0.0028181087072880473  0.02240864932537079    360   360.0      360.0         0.0     361                 0                   1.3644530773162842   0.04056115448474884        6.064487457275391              0.9755859375               0.001953125               1.3238919973373413           0.02294747717678547            5.086887359619141                  0.9658203125                   0.00390625                    1.341505765914917                1.8828092813491821  2.8596160411834717        3.1660187244415283            0.0                       0.0                      -0.9768067002296448         2.8596160411834717            3.1660187244415283                0.0                           0.0                          -0.9768067002296448
-0.005007120213122107   1.3206052780151367     0.0058070479208254255    0.002659822639543563   1.2144079729914665  0.11661911010742188   0.007925033569335938   0.0051426333466224605  0.005299156480759848   0.008251908235251904   370   370.0      370.0         0.0     371                 0                   1.3644530773162842   0.06890754401683807        9.667224884033203              0.96923828125              0.001953125               1.2955455780029297           0.03252888843417168            5.746717929840088                  0.9619140625                   0.00390625                    1.3319242000579834               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.8596160411834717            3.166018486022949                 0.0                           0.0                          -0.976806640625
-0.012272060688701458   1.2090504169464111     -0.0025148686654574703   0.004885597983957268   1.2199991270899773  0.1312541961669922    0.047672271728515625   0.14750824743168778    0.14020035129942698    0.13559040427207947    380   380.0      380.0         0.0     381                 0                   1.3644530773162842   0.0926872044801712         7.030007839202881              0.96826171875              0.001953125               1.271765947341919            0.03948967903852463            6.134420871734619                  0.96435546875                  0.00341796875                 1.3249635696411133               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.00673826300771907    1.2954583168029785     0.004034486166347051     0.003572869325580541   1.2559184171259403  0.10380935668945312   0.01662445068359375    0.004393332258587179   0.00411081445417949    0.03733260557055473    390   390.0      390.0         0.0     391                 0                   1.3644530773162842   0.04902644455432892        6.667224407196045              0.974609375                0.001953125               1.3154268264770508           0.021179502829909325           5.308785438537598                  0.9736328125                   0.00341796875                 1.343273639678955                1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.0087960425298661     1.311805248260498      0.0023155954550020397    0.0028304220613790676  1.2526849247515202  0.08515167236328125   0.0059871673583984375  0.0025541657723806566  0.0024308300849043007  0.01883268915116787    400   400.0      400.0         0.0     401                 0                   1.3644530773162842   0.027257414534687996       6.064487457275391              0.98388671875              0.001953125               1.337195634841919            0.009440734051167965           2.955758571624756                  0.97998046875                  0.00341796875                 1.3550125360488892               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.980543851852417             3.528801918029785                 0.0                           0.0                          -1.0977344512939453
-0.005768108865595423   1.3177719116210938     0.005419747914856998     0.002109612247295445   1.2242663092911243  0.1294384002685547    0.0072021484375        0.007084713519361685   0.007009344652033178   0.023801032453775406   410   410.0      410.0         0.0     411                 0                   1.3644530773162842   0.04397116228938103        5.287580966949463              0.978515625                0.001953125               1.3204820156097412           0.01694207265973091            5.272581100463867                  0.9765625                      0.00341796875                 1.3475110530853271               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         3.2498435974121094            3.7202157974243164                0.0                           0.3333333432674408           -1.3670340776443481
-0.00771567526680883    1.3016092777252197     0.003037265625607688     0.002659879108250607   1.2082880735397339  0.09955024719238281   0.0051593780517578125  0.0037468889331648825  0.003538209694852412   0.029746821150183678   420   420.0      420.0         0.0     421                 0                   1.3644530773162842   0.08144544064998627        6.667224407196045              0.97314453125              0.00244140625             1.2830078601837158           0.029382003471255302           5.660630226135254                  0.97216796875                  0.0048828125                  1.3350712060928345               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.9314985275268555            4.4038872718811035                0.0                           0.6666666865348816           -1.048689365386963
-0.00885846430901438    1.331913709640503      0.0019178333259333158    0.0021981433746987022  1.1875369548797607  0.097076416015625     0.0031909942626953125  0.0028845516135334037  0.0026785072404891253  0.020999561995267868   430   430.0      430.0         0.0     431                 0                   1.3644530773162842   0.019794631749391556       4.366311073303223              0.98779296875              0.00146484375             1.3446584939956665           0.008538723923265934           1.786870002746582                  0.982421875                    0.00439453125                 1.3559144735336304               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.7161036729812622            3.528801918029785                 0.0                           0.6666666865348816           0.1667054444551468
-0.009124913820414804   1.3270947933197021     0.0019566247501643375    0.0019383002691029105  1.2050688937306404  0.095123291015625     0.0030612945556640625  0.0025927379792847205  0.0026493660279811593  0.020849118009209633   440   440.0      440.0         0.0     441                 0                   1.3644530773162842   0.022300034761428833       3.6894726753234863             0.97802734375              0.00244140625             1.3421531915664673           0.00992995873093605            2.112006664276123                  0.9755859375                   0.0048828125                  1.3545233011245728               1.8828092813491821  0.9626464247703552        1.5109046697616577            0.0                       1.0                      0.9201628565788269          0.980762243270874             1.5109046697616577                0.0                           1.0                          0.9020469784736633
