ppo/return             buffer/admit_count  buffer/admit_rate  buffer/dup_rate  regret/generate       step   grad_step  rollout_step  branch  num_generate_steps  num_replay_updates  buffer/mean_score     buffer/max_score     buffer/min_score         buffer/size  buffer/fill_ratio  buffer/mean_urns  buffer/max_urns  solver_cache/lookups  solver_cache/hits  solver_cache/solves  solver_cache/dup_collapsed  solver_cache/hit_rate  solver_cache/preloaded  solver_cache/size  eval/random/optimal  eval/random/greedy/regret  eval/random/greedy/max_regret  eval/random/greedy/solved  eval/random/greedy/break  eval/random/greedy/achieved  eval/random/stochastic/regret  eval/random/stochastic/max_regret  eval/random/stochastic/solved  eval/random/stochastic/break  eval/random/stochastic/achieved  eval/walls/optimal  eval/walls/greedy/regret  eval/walls/greedy/max_regret  eval/walls/greedy/solved  eval/walls/greedy/break  eval/walls/greedy/achieved  eval/walls/stochastic/regret  eval/walls/stochastic/max_regret  eval/walls/stochastic/solved  eval/walls/stochastic/break  eval/walls/stochastic/achieved  ppo/loss                 ppo/loss-actor           ppo/loss-critic        ppo/entropy          ppo/actor-clip        ppo/critic-clip        ppo/actor-kl1          ppo/actor-kl3          regret/replay
-0.40188801288604736   nan                 nan                nan              nan                   100    50.0       50.0          1.0     50                  51                  0.3785225749015808    0.881462812423706    -3.601402909225726e-08   16384.0      1.0                1.41302490234375  7.0              409600                276761             129258               3581                        0.67568603515625       0                       129258             1.3644530773162842   1.3447556495666504         8.645289421081543              0.40087890625              0.01953125                0.019697492942214012         0.7617993950843811             5.98931884765625                   0.21875                        0.1123046875                  0.6026536822319031               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.740687608718872             3.7202939987182617                0.0                           1.0                          -0.8578786253929138             -0.0017880436644190922   -0.003006431710673496    0.028745462652295828   1.3154343515634537   0.24713516235351562   0.48564910888671875    0.008668470632983372   0.00871143362019211    1.3453757762908936
0.7242159247398376     966.0               0.117919921875     0.109130859375   0.5930391550064087    110    55.0       55.0          0.0     55                  56                  0.35268160700798035   0.8495816588401794   0.19053369760513306      16384.0      1.0                1.49822998046875  7.0              450560                308877             138071               3612                        0.6855402166193182     0                       138071             1.3644530773162842   1.173582911491394          8.645289421081543              0.4697265625               0.0224609375              0.19087010622024536          0.630333423614502              5.593295097351074                  0.27734375                     0.1025390625                  0.7341195940971375               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.813974380493164             3.7202939987182617                0.0                           1.0                          -0.9311650395393372             nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                    nan
1.4625656604766846     nan                 nan                nan              nan                   120    60.0       60.0          1.0     56                  65                  0.281381219625473     0.783867359161377    -1.9911688298179797e-08  16384.0      1.0                1.5281982421875   7.0              458752                315346             139788               3618                        0.6873997279575893     0                       139788             1.3644530773162842   0.9755644202232361         8.645289421081543              0.57080078125              0.01806640625             0.38888871669769287          0.4747373163700104             4.6828765869140625                 0.35009765625                  0.08642578125                 0.8897157907485962               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         3.118067979812622             5.6119303703308105                0.0                           1.0                          -1.2352585792541504             0.00595117213379126      0.004360861048553488     0.022224478190764785   0.952192809432745    0.2744121551513672    0.38353538513183594    0.007494904966733884   0.007398009722237475   1.3783692121505737
0.8809305429458618     736.0               0.08984375         0.092041015625   0.4303276538848877    130    65.0       65.0          0.0     63                  68                  0.29342764616012573   0.8054501414299011   0.1682979166507721       16384.0      1.0                1.66302490234375  8.0              516096                360685             151769               3642                        0.6988719153025794     0                       151769             1.3644530773162842   0.8100746273994446         8.645289421081543              0.62841796875              0.0205078125              0.5543784499168396           0.43187662959098816            4.941643714904785                  0.38037109375                  0.0849609375                  0.9325764179229736               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         3.089993715286255             5.435782432556152                 0.0                           1.0                          -1.2071844339370728             nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                    nan
0.932953417301178      674.0               0.082275390625     0.0892333984375  0.39831429719924927   140    70.0       70.0          0.0     69                  72                  0.2866113483905792    0.7338061332702637   0.1682979315519333       16384.0      1.0                1.6937255859375   8.0              565248                399718             161875               3655                        0.7071550894474637     0                       161875             1.3644530773162842   0.7502268552780151         8.645289421081543              0.66162109375              0.0263671875              0.6142262816429138           0.4041108787059784             4.168972015380859                  0.4169921875                   0.0888671875                  0.9603421688079834               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         2.4024617671966553            2.9751229286193848                0.0                           1.0                          -0.5196524858474731             nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                    nan
0.925044596195221      675.0               0.0823974609375    0.0970458984375  0.4026704430580139    150    75.0       75.0          0.0     74                  77                  0.27685606479644775   0.7737323641777039   0.16009527444839478      16384.0      1.0                1.73895263671875  8.0              606208                432551             169989               3668                        0.713535618137669      0                       169989             1.3644530773162842   0.8112020492553711         7.0960774421691895             0.63818359375              0.01904296875             0.5532512068748474           0.4012005031108856             4.282495498657227                  0.404296875                    0.083984375                   0.963252604007721                1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.8956879377365112            2.3730392456054688                0.0                           1.0                          -0.012878636829555035           nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                    nan
1.2578357458114624     nan                 nan                nan              nan                   160    80.0       80.0          1.0     76                  85                  0.23918446898460388   0.6095229983329773   -1.085619487639633e-07   16384.0      1.0                1.7420654296875   8.0              622592                445780             173138               3674                        0.7160066303453947     0                       173138             1.3644530773162842   0.6238242387771606         6.535123825073242              0.71728515625              0.0146484375              0.7406288981437683           0.3052748441696167             4.252867698669434                  0.474609375                    0.06396484375                 1.0591782331466675               1.8828092813491821  3.0307254791259766        3.528801918029785             0.0                       0.3333333432674408       -1.1479161977767944         1.959389090538025             2.3236961364746094                0.0                           1.0                          -0.07657980918884277            -0.0007781022868584841   0.0004952731396770105    0.022390614554751664   1.2468683011829853   0.23060989379882812   0.4259357452392578     0.005049018371209968   0.004981688878615387   0.3897654712200165
2.050034761428833      nan                 nan                nan              nan                   170    85.0       85.0          1.0     82                  89                  0.24197863042354584   0.5984659790992737   -9.597054173582364e-08   16384.0      1.0                1.8348388671875   8.0              671744                485473             182584               3687                        0.7227053758574695     0                       182584             1.3644530773162842   0.7504304051399231         6.535123825073242              0.6640625                  0.017578125               0.6140226125717163           0.2917563021183014             4.724400520324707                  0.4814453125                   0.05615234375                 1.0726968050003052               1.8828092813491821  3.077631711959839         3.528801918029785             0.0                       0.6666666865348816       -1.1948224306106567         1.7477622032165527            2.3192405700683594                0.0                           1.0                          0.1350470781326294              0.013370075903367251     0.004561525824101409     0.033420217398088425   0.7901558838784695   0.3837604522705078    0.49433135986328125    0.0674384644953534     0.06824450904969126    1.468161702156067
0.1301804482936859     nan                 nan                nan              nan                   180    90.0       90.0          1.0     86                  95                  0.2299191653728485    0.5489617586135864   -7.072274854635907e-08   16384.0      1.0                1.87646484375     9.0              704512                512005             188807               3700                        0.7267512831577035     0                       188807             1.3644530773162842   0.5982807278633118         8.037700653076172              0.72802734375              0.01708984375             0.7661724090576172           0.24193894863128662            5.246110916137695                  0.5234375                      0.04638671875                 1.1225141286849976               1.8828092813491821  2.427442789077759         3.091564655303955             0.0                       1.0                      -0.5446335673332214         2.219559907913208             2.6081314086914062                0.0                           1.0                          -0.33675071597099304            -0.0016766561166150495   -0.0001740646330290474   0.019050580565817654   1.1027881987392902   0.2655982971191406    0.18944740295410156    0.009367493345052935   0.009955458437616471   1.4066269397735596
0.04305754601955414    nan                 nan                nan              nan                   190    95.0       95.0          1.0     90                  101                 0.2124989926815033    0.5337698459625244   -6.146143505247892e-08   16384.0      1.0                1.92803955078125  9.0              737280                538569             195002               3709                        0.73048095703125       0                       195002             1.3644530773162842   0.44330134987831116        8.037700653076172              0.79052734375              0.015625                  0.921151876449585            0.18610569834709167            4.223385334014893                  0.55859375                     0.03662109375                 1.1783474683761597               1.8828092813491821  1.7047573328018188        2.670032501220703             0.0                       1.0                      0.17805175483226776         1.6700310707092285            1.9389405250549316                0.0                           1.0                          0.2127782106399536              -0.006628466653637588    -0.0015651806570531335   0.01874842547113076    1.4437499158084393   0.2006359100341797    0.30361175537109375    0.004608171569998376   0.004607406532159075   1.5867277383804321
-1.1022329330444336    nan                 nan                nan              nan                   200    100.0      100.0         1.0     96                  105                 0.20757512748241425   0.5867871046066284   -2.0747735973714043e-08  16384.0      1.0                2.002197265625    9.0              786432                578626             204077               3729                        0.7357610066731771     0                       204077             1.3644530773162842   0.39381739497184753        8.037700653076172              0.8134765625               0.01123046875             0.9706357717514038           0.1791183054447174             3.8201944828033447                 0.572265625                    0.041015625                   1.1853346824645996               1.8828092813491821  2.417875051498413         3.062861919403076             0.0                       1.0                      -0.5350658893585205         1.779828429222107             2.306969404220581                 0.0                           1.0                          0.1029808521270752              0.00928406260209158      0.0009387920108565595    0.0463490339461714     1.4829246699810028   0.2602348327636719    0.6145133972167969     0.0058090959828405175  0.005700662663002731   1.9541188478469849
1.1791950464248657     1085.0              0.1324462890625    0.0860595703125  0.15471167862415314   210    105.0      105.0         0.0     98                  113                 0.17461854219436646   0.6087861061096191   0.024112435057759285     16384.0      1.0                1.968017578125    9.0              802816                591995             207088               3733                        0.7373981086575255     0                       207088             1.3644530773162842   0.4283967614173889         8.037700653076172              0.810546875                0.00927734375             0.93605637550354             0.147495299577713              3.513183832168579                  0.60546875                     0.03076171875                 1.216957688331604                1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.6732125282287598            1.9389405250549316                0.0                           1.0                          0.2095966786146164              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                    nan
1.063862919807434      nan                 nan                nan              nan                   220    110.0      110.0         1.0     103                 118                 0.16530928015708923   0.5239056348800659   -7.251293254739721e-08   16384.0      1.0                2.02178955078125  9.0              843776                625662             214371               3743                        0.7415024840716019     0                       214371             1.3644530773162842   0.3369567394256592         6.535123825073242              0.83740234375              0.00732421875             1.0274964570999146           0.13922779262065887            3.1644420623779297                 0.60302734375                  0.0244140625                  1.2252254486083984               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.4783903360366821            1.8391109704971313                0.0                           1.0                          0.40441885590553284             0.006303240661509335     -2.0128605683567002e-05  0.0365686456207186     1.1960953772068024   0.2611064910888672    0.3949623107910156     0.006252023777051363   0.006441145531425718   0.5022850036621094
1.1766223907470703     562.0               0.068603515625     0.0599365234375  0.15105867385864258   230    115.0      115.0         0.0     110                 121                 0.17132361233234406   0.48620903491973877  0.04619954153895378      16384.0      1.0                2.11053466796875  9.0              901120                672983             224380               3757                        0.746829501065341      0                       224380             1.3644530773162842   0.3210837244987488         6.535123825073242              0.83837890625              0.0068359375              1.0433694124221802           0.14258967339992523            3.7503299713134766                 0.59228515625                  0.02587890625                 1.2218633890151978               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.6908750534057617            1.9510533809661865                0.0                           1.0                          0.19193410873413086             nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                    nan
1.1811187267303467     514.0               0.062744140625     0.0626220703125  0.1399378627538681    240    120.0      120.0         0.0     115                 126                 0.1647171974182129    0.5323503613471985   0.04328925907611847      16384.0      1.0                2.1485595703125   9.0              942080                706878             231433               3769                        0.750337550951087      0                       231433             1.3644530773162842   0.3230600357055664         6.535123825073242              0.8330078125               0.005859375               1.0413930416107178           0.13525865972042084            3.7503299713134766                 0.6015625                      0.025390625                   1.2291945219039917               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.8083311319351196            2.3174827098846436                0.0                           1.0                          0.07447818666696548             nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                    nan
1.2319471836090088     1122.0              0.136962890625     0.0579833984375  0.12430425733327866   250    125.0      125.0         0.0     118                 133                 0.15045303106307983   0.4552392363548279   0.023271946236491203     16384.0      1.0                2.13360595703125  9.0              966656                727184             235693               3779                        0.7522676112288136     0                       235693             1.3644530773162842   0.345123827457428          6.535123825073242              0.84912109375              0.00537109375             1.019329309463501            0.12452855706214905            3.171396255493164                  0.615234375                    0.0244140625                  1.239924430847168                1.8828092813491821  2.3110897541046143        3.528801918029785             0.0                       0.3333333432674408       -0.4282803535461426         1.6131024360656738            1.9483331441879272                0.0                           1.0                          0.26970675587654114             nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                    nan
1.649770736694336      nan                 nan                nan              nan                   260    130.0      130.0         1.0     125                 136                 0.15455177426338196   0.6697422862052917   -1.0700725283641077e-07  16384.0      1.0                2.21112060546875  9.0              1024000               774815             245391               3794                        0.7566552734375        0                       245391             1.3644530773162842   0.4433228671550751         7.030007839202881              0.80908203125              0.00537109375             0.921130359172821            0.14073000848293304            3.2345130443573                    0.58740234375                  0.025390625                   1.22372305393219                 1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.4354923963546753            1.649388074874878                 0.0                           1.0                          0.44731685519218445             0.011929985805181786     -0.00904779800293909     0.06019898096565157    0.9121707007288933   0.3755912780761719    0.6191139221191406     0.060150334126092275   0.059773089905320376   2.2169299125671387
1.1785712242126465     499.0               0.0609130859375    0.0584716796875  0.15106181800365448   270    135.0      135.0         0.0     133                 138                 0.16620205342769623   0.5349544286727905   0.051937129348516464     16384.0      1.0                2.25958251953125  9.0              1089536               829453             256277               3806                        0.7612901271734023     0                       256277             1.3644530773162842   0.4468477964401245         6.535123825073242              0.802734375                0.005859375               0.9176053404808044           0.14105692505836487            4.223385334014893                  0.59130859375                  0.0244140625                  1.2233961820602417               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.3382186889648438            1.8471217155456543                0.0                           1.0                          0.5445905327796936              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                    nan
-0.1950526237487793    nan                 nan                nan              nan                   280    140.0      140.0         1.0     138                 143                 0.15960755944252014   0.47288385033607483  -7.226846321373159e-08   16384.0      1.0                2.2938232421875   9.0              1130496               863649             263033               3814                        0.7639558211616848     0                       263033             1.3644530773162842   0.37665456533432007        6.535123825073242              0.8369140625               0.0029296875              0.9877986311912537           0.12134358286857605            3.123461961746216                  0.60986328125                  0.02294921875                 1.2431094646453857               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.5054569244384766            1.8471217155456543                0.0                           1.0                          0.3773523271083832              0.004344712011516094     -0.002924102191173006    0.0412261001765728     1.3344236128032207   0.15676116943359375   0.2036113739013672     0.0039225916043506     0.0037714626523666084  1.050652265548706
0.29670560359954834    nan                 nan                nan              nan                   290    145.0      145.0         1.0     144                 147                 0.15594780445098877   0.45644667744636536  -9.60966062280022e-08    16384.0      1.0                2.31060791015625  9.0              1179648               904934             270891               3823                        0.7671220567491319     0                       270891             1.3644530773162842   0.3742447793483734         6.535123825073242              0.833984375                0.0029296875              0.9902083873748779           0.10990533977746964            3.455963134765625                  0.62744140625                  0.01806640625                 1.2545477151870728               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.1554359197616577            1.649388074874878                 0.0                           1.0                          0.7273734211921692              0.01174127619015053      -0.0020963689203199465   0.04349869617726654    0.7911702953279018   0.2536468505859375    0.4204883575439453     0.009107455305638723   0.00879193733271677    2.2168004512786865
0.5334402322769165     nan                 nan                nan              nan                   300    150.0      150.0         1.0     149                 152                 0.14769017696380615   0.4499959349632263   -1.0572744457704175e-07  16384.0      1.0                2.31689453125     9.0              1220608               939499             277276               3833                        0.7696975605599832     0                       277276             1.3644530773162842   0.279402494430542          6.535123825073242              0.865234375                0.0029296875              1.0850505828857422           0.0969700887799263             3.7464189529418945                 0.654296875                    0.0146484375                  1.267482876777649                1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.5352431535720825            1.9283345937728882                0.0                           1.0                          0.34756600856781006             0.01070921277278103      0.0014164295680529904    0.038410063134506345   0.9912248533219099   0.1593475341796875    0.27820587158203125    0.012477068761654664   0.012821460972190835   1.6520274877548218
1.2227909564971924     687.0               0.0838623046875    0.07177734375    0.09707383811473846   310    155.0      155.0         0.0     154                 157                 0.13807335495948792   0.5202335119247437   0.027262238785624504     16384.0      1.0                2.2978515625      9.0              1261568               974110             283619               3839                        0.772142286424513      0                       283619             1.3644530773162842   0.3180505931377411         6.535123825073242              0.85009765625              0.0029296875              1.0464024543762207           0.09361971914768219            3.3652215003967285                 0.66162109375                  0.0146484375                  1.2708333730697632               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.3320223093032837            2.0995428562164307                0.0                           1.0                          0.5507869124412537              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                    nan
1.2429399490356445     403.0               0.0491943359375    0.047607421875   0.08253170549869537   320    160.0      160.0         0.0     161                 160                 0.1351093202829361    0.4949844777584076   0.032020412385463715     16384.0      1.0                2.3385009765625   9.0              1318912               1022580            292489               3843                        0.7753208705357143     0                       292489             1.3644530773162842   0.18810170888900757        6.535123825073242              0.904296875                0.00341796875             1.1763514280319214           0.07721183449029922            3.7681078910827637                 0.71142578125                  0.01318359375                 1.2872413396835327               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.3777446746826172            2.046477794647217                 0.0                           1.0                          0.5050645470619202              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                    nan
1.2612850666046143     891.0               0.1087646484375    0.0462646484375  0.08320920914411545   330    165.0      165.0         0.0     166                 165                 0.12555167078971863   0.48447221517562866  0.019624045118689537     16384.0      1.0                2.3272705078125   9.0              1359872               1057224            298799               3849                        0.7774437594126506     0                       298799             1.3644530773162842   0.15798023343086243        6.535123825073242              0.91162109375              0.00244140625             1.2064728736877441           0.073097825050354              2.3869471549987793                 0.6962890625                   0.01171875                    1.2913553714752197               1.8828092813491821  2.980543851852417         3.528801918029785             0.0                       0.0                      -1.0977344512939453         1.1939705610275269            1.6571142673492432                0.0                           1.0                          0.6888387799263                 nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                    nan
